Gender;Age at enrollment;Application mode;Course;Scholarship holder;Admission grade;Curricular units 1st sem (enrolled);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade)
1;18;1;9500;0;137.5;7;7;14.842857142857143;8;8;14.38888888888889
1;19;1;9500;0;125.3;7;7;12.2;7;7;12.2
1;18;1;9147;1;111.3;5;4;10.8;5;4;11.75
1;28;39;9991;0;144.8;5;4;12.75;5;5;14.333333333333334
1;28;39;9991;0;152.1;5;2;11.0;5;1;12.0
1;20;17;9254;0;126.1;6;4;10.75;6;0;0.0
1;22;43;9500;0;136.0;8;8;12.55375;8;8;12.55375
1;19;1;9500;0;124.3;8;7;12.665714285714284;8;7;12.665714285714284
1;20;1;9670;0;129.9;6;6;12.714285714285714;6;4;13.0
1;26;39;9556;0;136.1;7;2;11.75;5;0;0.0
1;21;1;9254;0;115.1;6;3;11.0;6;0;0.0
1;18;16;171;0;143.6;0;0;0.0;0;0;0.0
1;18;17;9147;0;115.8;5;5;13.4;5;5;12.2
1;22;1;171;0;149.0;17;17;12.578947368421051;17;17;12.117647058823527
1;36;39;9119;0;100.0;5;0;0.0;5;0;0.0
1;20;1;9773;1;133.4;6;6;12.0;6;6;11.5
1;20;17;9670;0;122.8;6;3;12.333333333333334;6;0;0.0
1;25;39;9991;0;151.2;5;4;11.5;5;3;13.5
1;35;39;9003;0;137.0;6;5;12.8;6;5;13.833333333333334
1;22;1;171;0;118.0;0;0;0.0;0;0;0.0
1;26;43;9070;0;126.4;7;7;13.285714285714286;8;7;12.142857142857142
1;20;44;9003;0;130.0;6;4;11.8;6;2;12.0
1;50;43;8014;0;112.5;13;6;11.333333333333334;11;2;13.5
1;20;1;9500;0;118.3;8;5;12.002;8;5;12.002
1;20;1;9500;0;121.4;7;5;13.976666666666668;8;8;13.22222222222222
1;35;7;9003;0;140.0;6;5;15.2;6;1;11.0
1;19;1;9670;1;109.0;6;6;13.142857142857142;6;6;14.166666666666666
1;43;39;9147;0;110.0;5;0;0.0;5;0;0.0
1;19;17;9500;0;119.8;8;7;13.867142857142856;8;7;13.867142857142856
1;25;39;9500;0;130.0;8;6;12.675;8;6;12.675
1;19;16;171;0;167.3;0;0;0.0;0;0;0.0
1;20;17;9853;1;111.9;6;6;12.0;6;6;12.5
1;22;1;171;0;136.0;0;0;0.0;0;0;0.0
1;19;1;9254;1;124.0;6;6;11.0;6;5;12.2
1;32;39;9991;0;132.9;5;4;10.75;5;4;11.333333333333334
1;57;39;9773;0;154.0;6;5;14.2;6;6;14.166666666666666
1;20;1;9500;0;115.0;7;4;12.6;7;4;11.575
1;38;39;9991;0;96.0;5;0;0.0;5;0;0.0
1;45;39;9991;0;168.2;5;5;14.0;5;5;14.166666666666666
1;43;39;9773;0;140.0;6;2;10.0;6;4;12.25
1;19;17;9070;0;137.4;6;6;13.833333333333334;6;6;13.125
1;49;39;9991;0;150.0;5;2;11.0;5;1;11.0
1;43;39;9500;0;100.5;8;7;11.635714285714286;8;7;11.635714285714286
1;34;39;8014;0;148.5;6;4;12.25;5;0;0.0
1;18;17;9119;0;123.3;5;4;12.5;5;5;11.285714285714286
1;43;39;9991;0;138.7;5;5;13.8;5;5;13.666666666666666
1;21;1;9254;0;117.2;6;3;12.0;6;1;11.0
1;40;39;9991;0;114.3;5;3;11.0;5;4;12.5
1;19;17;9670;1;125.3;6;4;13.75;6;6;11.555555555555555
1;27;1;9254;0;97.0;6;6;10.666666666666666;6;4;11.25
1;43;42;9556;0;140.0;7;0;0.0;8;2;13.15
1;31;43;9991;0;124.0;5;5;13.833333333333334;5;5;15.4
1;26;44;9003;0;140.0;6;0;0.0;6;0;0.0
1;34;39;9991;0;127.0;5;5;15.8;5;5;16.8
1;30;43;9500;0;110.0;14;12;12.52608695652174;14;12;12.52608695652174
1;36;39;9500;0;170.0;7;6;12.783333333333331;8;0;0.0
1;46;7;9991;0;120.0;5;0;0.0;5;1;10.0
1;22;17;9085;0;130.0;5;3;13.0;5;3;10.666666666666666
1;27;7;9003;0;130.0;6;0;0.0;6;0;0.0
1;20;1;9119;0;122.5;5;5;10.8;5;3;12.0
1;20;51;9147;0;115.7;5;5;11.0;5;3;10.0
1;31;42;9119;0;120.0;4;0;0.0;5;0;0.0
1;20;1;9119;0;166.0;5;0;0.0;5;0;0.0
1;21;17;9773;0;132.8;6;2;12.0;6;0;0.0
1;21;17;9147;0;100.0;5;4;10.75;5;2;11.0
1;19;1;9147;0;121.8;5;5;11.6;5;4;13.5
1;20;17;9147;1;109.5;5;5;11.8;5;4;11.6
1;18;1;9003;0;138.3;6;6;16.0;6;6;15.166666666666666
1;18;1;9773;1;131.6;6;6;12.666666666666666;6;6;11.5
1;30;39;9500;0;125.3;7;4;14.4;7;6;13.5
1;34;39;9254;0;101.5;6;0;0.0;6;0;0.0
1;21;17;9670;0;109.1;6;4;12.25;6;4;13.4
1;20;44;9070;0;123.9;7;5;12.6;9;8;12.75
1;18;1;9500;0;143.0;8;7;13.4;8;7;13.4
1;21;1;171;0;126.3;0;0;0.0;0;0;0.0
1;26;42;9003;0;113.3;6;1;10.0;6;0;0.0
1;20;17;9119;0;119.9;5;0;0.0;5;0;0.0
1;25;44;9003;0;140.0;6;3;11.25;6;4;11.2
1;19;17;9670;0;108.0;5;0;0.0;5;0;0.0
1;24;39;9147;0;100.0;5;3;10.666666666666666;5;1;14.0
1;20;1;9130;0;132.4;5;4;11.75;5;5;13.4
1;20;1;9147;0;137.1;5;0;0.0;5;0;0.0
0;18;5;9070;0;138.1;6;6;12.666666666666666;6;6;14.125
0;25;39;9556;0;130.0;7;7;11.95;8;7;12.042857142857144
0;22;17;9254;0;109.7;6;5;14.0;6;6;15.666666666666666
0;41;43;8014;0;128.2;6;0;0.0;6;0;0.0
0;19;1;9147;1;117.8;5;2;11.5;5;0;0.0
0;21;43;9130;0;150.0;6;6;12.0;6;5;12.8
0;30;39;9085;0;160.0;6;6;16.428571428571427;6;6;16.666666666666668
0;21;1;9500;1;104.5;7;5;13.336000000000002;8;7;13.207142857142856
0;26;39;9556;1;112.8;7;0;0.0;8;0;0.0
0;21;15;9670;0;100.0;7;7;14.666666666666666;6;6;14.0
0;18;1;9500;0;132.5;8;7;14.115714285714288;8;7;14.115714285714288
0;19;1;9085;1;123.3;6;6;14.857142857142858;6;6;13.11111111111111
0;18;1;9085;1;128.9;6;6;13.833333333333334;6;6;13.714285714285714
0;19;17;9147;0;128.3;5;3;11.0;5;4;11.75
0;21;43;9085;0;100.0;6;4;11.75;6;3;13.666666666666666
0;18;17;9147;1;120.1;5;2;10.0;5;2;12.0
0;24;39;9500;1;160.0;8;6;12.415;8;6;12.415
0;21;1;9130;0;123.0;5;1;11.0;5;2;10.5
0;23;44;9085;0;150.0;6;5;14.428571428571429;6;6;13.428571428571429
0;18;17;9500;1;124.0;8;7;14.312857142857142;8;7;14.312857142857142
0;26;39;9085;0;120.0;6;6;15.428571428571429;6;5;14.5
0;20;1;9130;0;120.4;5;4;12.0;5;5;13.4
0;18;1;9238;0;131.6;6;6;13.833333333333334;6;6;13.714285714285714
0;20;1;9238;0;104.2;6;6;12.166666666666666;6;6;12.142857142857142
0;20;1;9500;0;122.0;8;7;14.014285714285714;8;7;14.014285714285714
0;18;17;9238;0;110.7;6;2;10.333333333333334;6;3;13.333333333333334
0;22;1;9773;1;121.7;6;5;13.2;6;5;13.6
0;20;1;9500;0;126.0;7;6;15.4;7;6;15.4
0;19;17;9500;1;128.4;7;7;13.385714285714286;8;8;15.925
0;18;1;9130;0;134.9;6;6;10.857142857142858;6;4;11.0
0;18;17;9147;0;143.9;5;5;11.333333333333334;5;5;12.0
0;19;1;9085;1;145.0;5;4;14.5;5;5;13.6
0;19;1;9070;1;132.0;6;6;14.166666666666666;6;6;12.375
0;24;17;8014;0;136.1;6;6;12.833333333333334;6;6;12.0
0;21;1;9238;0;138.9;6;6;13.333333333333334;6;6;14.5
0;20;1;9238;1;102.0;6;6;13.666666666666666;6;6;14.571428571428571
0;28;39;9254;1;123.0;6;6;10.833333333333334;6;5;11.0
0;21;1;9853;0;137.5;6;6;13.428571428571429;6;6;13.142857142857142
1;20;1;9500;0;102.2;7;7;12.401428571428571;8;6;11.808333333333332
1;36;42;9003;0;105.3;6;0;0.0;6;0;0.0
1;42;39;9991;0;130.0;4;0;0.0;5;0;0.0
1;47;39;9991;0;122.5;5;4;11.5;5;5;11.6
1;25;39;9119;0;112.0;5;0;0.0;5;0;0.0
1;25;39;9670;1;110.0;6;6;14.142857142857142;6;6;13.5
1;48;39;8014;0;149.5;6;0;0.0;5;0;0.0
1;32;43;9991;1;141.0;10;10;13.8;10;10;12.8
1;38;7;9991;0;130.0;10;10;13.6;10;5;13.6
1;37;7;9238;0;130.0;16;15;11.733333333333333;11;9;11.88888888888889
1;26;39;9147;0;104.0;5;1;10.0;5;1;10.0
1;23;44;9085;0;110.0;6;0;0.0;6;0;0.0
1;23;44;9003;0;120.0;6;0;0.0;6;0;0.0
1;20;44;9003;0;130.0;6;4;10.8;6;4;12.0
1;26;39;9500;0;127.0;7;6;13.046666666666669;8;7;13.30625
0;45;43;8014;0;100.0;9;8;11.0;7;6;10.833333333333334
0;26;39;8014;1;111.0;6;3;12.333333333333334;6;3;11.666666666666666
0;26;43;8014;0;130.0;11;10;11.8;7;7;13.285714285714286
0;25;39;9991;0;130.1;5;3;11.0;5;3;11.25
0;18;16;9500;0;127.5;8;8;13.11;8;8;13.11
0;27;7;9500;0;130.0;8;7;14.414285714285716;8;7;14.414285714285716
0;24;17;8014;0;115.0;5;0;0.0;5;0;0.0
0;20;17;9147;0;126.8;5;5;12.333333333333334;5;5;12.2
0;18;1;9500;1;116.7;7;0;0.0;7;1;10.0
0;18;17;9556;1;128.5;7;7;14.1;8;8;13.3125
0;18;1;9500;0;127.5;8;8;13.045;8;8;13.045
1;19;1;9500;0;117.5;8;5;12.858;8;5;12.858
0;19;42;9500;1;148.8;8;8;14.2525;8;8;14.2525
0;19;1;9500;1;120.2;7;5;14.06;7;7;11.242857142857142
0;18;1;9500;0;127.3;8;7;15.075714285714286;8;7;15.075714285714286
0;18;17;171;1;136.1;0;0;0.0;0;0;0.0
0;19;43;9670;0;122.4;5;4;13.75;6;5;12.6
0;23;7;9003;0;130.0;17;17;13.15;12;12;13.214285714285714
0;21;1;9238;1;121.7;6;5;12.333333333333334;6;5;11.8
0;18;1;9500;1;122.7;7;7;13.778571428571428;8;8;13.122222222222222
0;20;1;9853;0;129.2;6;3;10.333333333333334;6;1;11.0
0;23;43;9773;0;105.0;6;3;11.333333333333334;6;2;11.0
0;20;1;9238;0;129.9;6;5;13.2;6;6;12.666666666666666
0;18;1;9070;1;136.3;6;6;13.571428571428571;6;6;12.375
0;29;1;8014;0;114.9;11;11;12.75;7;7;13.428571428571429
1;28;39;9773;0;102.0;6;3;13.0;6;1;12.0
1;19;1;9670;0;111.3;5;3;11.333333333333334;5;4;11.0
1;24;39;9670;0;130.9;6;0;0.0;6;0;0.0
1;33;39;171;1;100.0;0;0;0.0;0;0;0.0
1;19;17;9147;0;112.9;5;2;12.5;5;1;11.0
1;19;1;9085;0;112.7;6;6;14.857142857142858;6;6;14.142857142857142
1;37;39;8014;0;143.0;9;8;12.0;7;7;11.571428571428571
1;18;1;171;1;155.1;0;0;0.0;0;0;0.0
1;29;39;9991;0;127.6;5;0;0.0;5;0;0.0
1;37;39;9500;0;146.6;7;7;12.828571428571427;8;8;12.6875
1;36;39;9500;0;141.0;7;0;0.0;8;0;0.0
1;19;1;9670;0;120.6;6;6;13.333333333333334;6;5;14.0
1;33;42;9500;1;110.0;14;14;13.072857142857144;14;14;13.072857142857144
1;34;42;9119;0;108.6;7;5;12.0;7;3;11.0
0;18;1;9254;0;134.9;6;6;15.5;6;6;16.0
0;20;44;9130;0;120.0;6;0;0.0;6;0;0.0
0;19;1;9773;1;141.3;6;6;14.714285714285714;6;6;15.166666666666666
0;20;1;9085;0;135.6;6;6;16.714285714285715;6;6;15.333333333333334
0;19;1;9238;1;121.5;6;6;10.857142857142858;6;6;11.666666666666666
0;19;1;9500;0;125.0;7;6;11.658333333333331;8;6;12.416666666666666
0;22;18;9773;1;119.1;6;5;11.6;6;6;12.0
0;18;1;9670;0;126.6;6;6;14.625;6;6;14.142857142857142
0;18;1;9773;1;116.7;6;6;12.166666666666666;6;6;12.666666666666666
0;19;1;9500;0;120.1;7;4;13.375;7;6;12.116666666666667
0;19;1;9853;1;124.9;6;6;12.5;6;6;12.833333333333334
0;31;39;9500;0;114.0;7;5;12.56;7;5;12.56
0;18;17;9500;0;131.1;7;7;13.19;8;8;14.23125
0;19;1;9238;1;129.3;6;3;11.0;6;4;11.25
0;18;1;171;0;129.7;0;0;0.0;0;0;0.0
0;19;17;9238;1;120.8;6;5;11.6;6;6;11.714285714285714
0;19;1;9500;0;135.0;7;6;14.266666666666666;7;6;14.266666666666666
0;19;1;9147;1;117.8;5;4;11.0;5;4;13.857142857142858
0;30;7;8014;0;130.0;10;9;12.666666666666666;7;7;12.428571428571429
0;18;43;9773;0;117.6;6;0;0.0;6;3;11.0
0;18;18;9500;0;130.8;8;7;12.771428571428572;8;7;12.771428571428572
0;21;18;9085;0;111.9;5;0;0.0;5;0;0.0
0;19;44;9238;1;145.9;6;6;15.5;6;6;13.571428571428571
0;19;17;9670;1;109.1;6;6;13.285714285714286;6;5;14.6
0;19;1;9500;0;120.3;7;5;11.716666666666669;7;5;13.7
0;19;17;9130;0;113.5;6;6;11.333333333333334;6;4;13.75
0;19;1;9670;1;135.4;6;6;13.333333333333334;6;5;13.4
0;39;39;9991;1;130.2;5;4;12.333333333333334;5;2;10.0
0;18;1;9070;0;136.4;6;6;12.333333333333334;6;6;12.833333333333334
0;20;17;171;0;126.9;0;0;0.0;0;0;0.0
0;19;17;9147;0;119.8;5;5;12.6;5;4;11.6
0;18;17;9147;0;124.4;5;5;12.6;5;4;11.0
0;34;39;9003;0;120.0;6;6;14.333333333333334;6;6;12.833333333333334
0;22;1;9670;0;111.8;5;3;12.0;5;2;11.0
0;24;39;9085;0;130.0;6;6;14.857142857142858;6;5;13.6
0;34;43;9147;0;138.0;15;12;11.916666666666666;13;11;13.181818181818182
0;46;39;9991;0;114.6;5;0;0.0;5;0;0.0
0;50;39;9147;0;108.0;5;3;13.333333333333334;5;5;12.2
0;37;39;9991;0;140.0;5;0;0.0;5;0;0.0
0;18;1;9085;0;134.7;6;6;17.0;6;6;15.5
0;25;39;9085;1;110.0;6;3;11.666666666666666;6;2;11.333333333333334
0;46;39;9003;0;104.8;19;19;12.210526315789474;13;13;11.384615384615383
0;30;39;9070;1;126.5;6;6;13.0;6;5;12.857142857142858
0;37;1;9991;0;118.1;5;0;0.0;5;0;0.0
0;50;39;9991;0;119.9;5;2;10.5;5;3;11.0
0;20;44;9003;0;160.0;6;6;13.571428571428571;6;6;12.714285714285714
0;39;39;9556;0;100.5;3;1;14.0;2;0;0.0
0;53;39;9773;0;110.0;5;0;0.0;4;0;0.0
0;54;42;9147;0;100.0;15;13;12.461538461538462;13;10;11.1
0;19;44;9085;0;140.0;6;4;14.4;6;5;13.0
0;20;18;9773;0;109.0;6;0;0.0;6;0;0.0
0;18;1;9773;0;120.9;6;6;14.333333333333334;6;6;14.166666666666666
0;21;53;9003;0;125.8;13;11;11.909090909090908;11;11;10.727272727272728
0;18;18;9070;0;161.2;6;6;13.714285714285714;6;6;14.375
0;19;1;9500;0;122.0;7;0;0.0;8;0;0.0
0;18;17;9500;1;127.9;7;5;13.46;7;7;12.2375
0;19;1;9773;0;135.8;6;6;15.0;6;6;13.333333333333334
0;18;1;171;1;149.7;0;0;0.0;0;0;0.0
0;19;1;9670;0;137.3;6;5;13.4;6;5;12.8
0;48;43;8014;0;106.0;6;5;13.0;6;4;12.5
0;34;43;9238;0;110.0;6;4;11.25;6;4;13.75
0;18;1;9085;0;146.4;5;5;12.6;5;5;11.6
0;50;39;8014;0;121.0;6;6;12.666666666666666;6;6;11.833333333333334
0;41;43;9853;0;125.2;21;21;12.333333333333334;19;19;12.105263157894736
0;22;17;9773;1;119.6;6;5;12.0;6;5;11.0
0;43;39;9147;0;142.8;5;5;16.4;5;5;16.6
0;50;39;8014;0;123.5;1;0;0.0;6;0;0.0
0;60;39;9003;0;100.0;6;6;12.75;6;4;14.75
0;41;39;9147;0;140.0;5;4;14.5;5;5;13.0
0;47;39;9991;0;150.3;5;5;14.8;5;5;14.4
0;22;1;171;0;128.2;17;17;10.36842105263158;17;17;11.5
0;41;39;9500;0;114.3;7;0;0.0;8;0;0.0
0;28;43;9991;0;117.3;10;6;10.666666666666666;10;9;11.333333333333334
0;32;42;9254;0;120.0;15;13;12.692307692307692;15;13;12.384615384615383
0;50;39;9991;0;110.7;5;0;0.0;5;0;0.0
0;53;51;9147;0;118.0;15;15;11.8;13;12;11.666666666666666
0;54;39;9556;0;169.2;7;0;0.0;5;0;0.0
0;49;39;8014;0;106.8;6;5;12.333333333333334;6;4;11.5
0;34;42;9853;0;100.0;12;11;13.0;13;8;11.875
0;45;39;8014;0;144.5;6;4;12.5;6;3;11.666666666666666
0;47;39;8014;1;134.5;6;5;12.2;6;4;11.25
0;22;43;9238;0;114.3;10;8;11.0;7;5;11.2
0;33;39;9991;0;113.4;5;1;10.0;5;2;12.0
0;43;39;8014;1;128.0;6;6;12.333333333333334;6;6;11.5
0;54;7;9003;0;120.0;13;13;14.307692307692308;12;12;15.23076923076923
0;39;39;8014;0;147.5;11;11;14.454545454545457;8;8;13.5
0;39;39;9991;0;120.7;5;5;11.0;5;5;13.2
0;18;1;9853;1;153.7;6;6;13.142857142857142;6;6;12.833333333333334
0;19;17;9238;1;121.9;6;6;13.75;6;6;11.857142857142858
0;18;17;9670;1;119.4;6;6;14.0;6;5;13.8
0;44;39;8014;0;157.8;8;8;13.75;6;6;12.5
0;27;39;9991;0;154.0;5;0;0.0;5;0;0.0
0;18;1;9670;1;135.9;6;6;13.166666666666666;6;6;12.428571428571429
0;45;43;8014;0;130.0;12;9;12.444444444444445;7;6;12.0
0;20;17;9853;0;118.9;6;6;12.666666666666666;6;5;13.0
0;40;1;8014;0;152.4;6;6;11.333333333333334;6;6;10.5
0;40;39;9991;0;147.8;5;4;11.25;5;5;12.0
0;18;43;9500;0;100.0;7;7;13.6125;8;8;14.575
0;21;18;9500;0;129.0;8;7;12.414285714285716;8;7;12.414285714285716
0;20;17;171;0;148.9;0;0;0.0;0;0;0.0
0;36;43;9991;0;120.0;12;11;11.5;12;12;11.4375
0;27;7;8014;0;170.0;5;0;0.0;6;0;0.0
0;32;39;9556;0;130.0;7;7;11.0;8;8;13.125
0;18;17;9238;1;119.2;6;6;14.0;6;6;13.5
0;37;39;8014;0;129.0;6;4;12.0;6;3;12.0
0;19;17;9773;0;132.5;6;6;12.5;6;6;12.5
0;41;39;8014;1;115.0;6;6;11.333333333333334;6;6;11.333333333333334
0;18;1;9500;1;128.0;7;6;14.066666666666668;7;6;14.066666666666668
0;21;43;9085;0;125.1;9;8;13.555555555555555;7;7;13.571428571428571
0;23;44;9003;0;140.0;6;5;11.6;6;4;12.25
0;18;17;9773;0;120.9;6;0;0.0;6;0;0.0
0;18;1;9500;0;135.3;8;8;13.27625;8;8;13.27625
0;21;43;9085;0;125.2;6;0;0.0;6;0;0.0
0;19;1;9238;0;135.7;6;6;14.375;6;6;14.75
0;47;39;9147;0;110.0;5;0;0.0;5;0;0.0
0;48;39;8014;1;119.0;6;6;10.666666666666666;6;5;11.8
0;39;7;8014;0;110.0;13;12;13.416666666666666;10;10;14.5
0;19;1;9500;0;115.2;7;6;12.97166666666667;8;7;12.321428571428571
0;38;43;9991;0;112.9;15;14;10.928571428571429;14;12;11.833333333333334
0;27;39;9003;0;119.4;6;0;0.0;6;0;0.0
0;18;1;171;1;152.9;0;0;0.0;0;0;0.0
0;34;39;8014;0;117.5;6;4;13.25;6;0;0.0
0;48;39;9238;0;98.5;6;6;11.333333333333334;6;5;12.4
0;25;39;9670;0;108.0;5;1;11.0;5;0;0.0
0;32;39;9500;1;120.0;8;7;12.757142857142856;8;7;12.757142857142856
0;18;1;9773;1;150.2;6;6;14.5;6;6;14.666666666666666
0;20;44;8014;0;139.2;6;6;13.833333333333334;6;6;14.571428571428571
0;20;1;9147;0;130.0;5;4;11.25;5;5;10.4
0;20;1;171;0;115.7;0;0;0.0;0;0;0.0
0;19;1;9500;0;127.0;8;1;13.67;8;1;13.67
0;39;39;9991;0;118.1;5;0;0.0;5;2;12.5
0;29;1;9130;0;119.1;5;1;13.0;5;0;0.0
0;36;39;9991;0;111.9;5;0;0.0;5;0;0.0
0;18;1;9500;0;130.5;8;7;11.971428571428572;8;7;11.971428571428572
0;51;39;8014;0;135.0;6;0;0.0;6;0;0.0
0;23;43;9773;0;130.0;6;1;16.0;6;4;12.25
0;21;44;9085;0;150.0;6;0;0.0;6;0;0.0
0;28;43;9853;0;150.2;6;4;12.75;5;0;0.0
0;34;39;9991;0;127.1;5;4;11.0;5;4;10.75
0;41;39;8014;0;107.5;2;0;0.0;6;0;0.0
0;43;39;8014;1;130.0;6;5;12.2;6;6;12.333333333333334
0;28;39;9556;0;152.8;7;7;12.428571428571429;8;8;12.3
0;19;1;171;1;160.1;12;12;14.5;11;11;13.583333333333334
0;26;39;9003;0;140.0;12;6;13.0;12;11;13.833333333333334
0;18;1;9500;0;110.7;7;7;11.714285714285714;8;8;12.75
0;45;39;9853;0;138.3;7;4;10.25;7;3;13.0
0;19;44;9853;0;150.0;6;0;0.0;6;0;0.0
0;20;17;9670;0;112.3;6;6;12.375;6;6;13.142857142857142
0;18;1;9853;0;122.0;6;6;12.666666666666666;6;6;12.0
0;27;39;9085;0;141.7;6;3;10.5;6;1;12.0
0;20;1;9003;0;118.4;6;6;14.125;6;5;12.6
0;18;1;9085;0;128.7;6;6;14.666666666666666;6;6;13.833333333333334
0;35;39;9670;0;100.0;5;5;11.4;5;3;12.333333333333334
0;26;39;171;0;100.8;0;0;0.0;0;0;0.0
0;39;39;9238;1;125.5;6;6;14.0;6;5;14.8
0;18;1;171;0;124.0;0;0;0.0;0;0;0.0
0;36;7;9500;0;130.0;7;0;0.0;7;0;0.0
0;38;39;8014;0;160.5;11;11;12.636363636363637;8;8;11.0
0;45;39;9853;0;100.0;6;3;12.333333333333334;6;2;11.0
0;62;39;9254;0;103.0;6;6;15.0;6;6;12.833333333333334
0;20;1;9670;1;103.0;6;4;11.75;6;6;12.666666666666666
0;18;1;9500;0;131.5;8;7;14.13714285714286;8;7;14.13714285714286
0;18;18;9070;0;121.4;6;2;12.0;6;1;11.0
0;23;1;9991;0;137.3;5;5;10.8;5;4;11.5
0;19;1;9070;1;138.4;6;6;13.285714285714286;6;6;12.5
0;19;17;9147;1;131.1;5;5;13.6;5;5;12.6
0;18;42;9500;0;100.0;7;7;13.55;8;8;14.1875
0;18;17;9500;0;133.0;8;0;0.0;8;0;0.0
0;41;39;8014;0;100.0;6;4;13.5;6;6;11.166666666666666
0;51;39;9670;1;159.0;6;5;11.6;6;5;14.2
0;24;43;9238;0;120.6;10;10;12.5;7;4;12.6
0;25;39;9991;0;134.0;5;1;11.0;5;2;12.666666666666666
0;18;5;9085;0;139.4;5;3;12.0;5;4;13.0
0;20;16;9147;0;116.5;5;4;11.6;5;3;12.333333333333334
0;19;1;171;0;113.9;0;0;0.0;0;0;0.0
0;41;43;9991;0;130.0;10;10;14.636363636363637;10;10;14.6
0;19;1;9254;1;129.9;6;6;13.0;6;6;12.166666666666666
0;28;42;9853;0;133.7;18;14;12.785714285714286;17;16;13.875
0;21;1;9070;0;124.8;6;6;14.5;6;5;12.0
0;22;1;9085;0;133.6;5;4;14.6;5;4;12.75
0;18;17;9773;0;133.5;6;6;12.5;6;6;12.166666666666666
0;19;1;9070;1;128.0;6;6;14.0;6;6;13.125
0;19;17;9500;1;127.2;7;7;13.801428571428572;8;8;14.575
0;25;7;9853;0;150.0;6;6;14.428571428571429;6;6;13.666666666666666
0;18;42;9500;1;127.8;7;6;14.35;7;6;14.35
0;19;17;9070;0;125.2;6;6;14.333333333333334;6;6;13.5
0;20;43;9853;0;110.0;6;4;12.25;6;4;11.5
0;46;39;8014;0;100.0;6;6;13.333333333333334;6;6;11.833333333333334
0;19;17;171;0;151.4;12;12;13.0;11;11;13.25
0;18;1;9254;0;125.1;6;4;11.75;6;5;11.2
0;18;1;9130;1;163.3;6;6;14.5;6;4;13.0
0;19;18;9500;1;118.0;8;7;11.82;8;7;11.82
0;20;1;9773;0;140.2;6;0;0.0;6;0;0.0
0;38;39;8014;1;128.5;6;5;12.4;6;6;12.666666666666666
0;18;17;9773;0;131.5;6;6;12.571428571428571;6;6;11.857142857142858
0;18;17;9500;1;132.6;7;7;13.857142857142858;8;8;14.9
0;18;17;9238;0;122.1;6;5;11.833333333333334;6;5;13.8
0;20;17;9147;0;112.0;5;4;11.0;5;4;11.5
0;19;1;9130;0;133.0;6;6;14.666666666666666;6;6;13.666666666666666
0;37;39;8014;0;127.0;4;0;0.0;5;0;0.0
0;24;39;9500;0;130.0;8;7;12.714285714285714;8;7;12.714285714285714
0;19;1;9500;0;136.4;7;7;13.422222222222224;8;7;12.18888888888889
0;19;1;9773;1;129.0;6;6;14.0;6;5;12.2
0;19;17;9556;1;119.0;7;7;12.142857142857142;8;8;13.375
0;18;17;9147;1;128.0;5;5;12.8;5;5;13.0
0;18;1;9500;1;117.1;7;7;14.572857142857142;8;8;14.955555555555556
0;18;1;9147;0;136.3;5;4;11.25;5;4;11.0
0;19;17;9147;1;124.6;5;2;10.0;5;4;11.75
0;18;1;9130;0;130.7;6;5;14.4;6;4;14.6
0;20;1;9500;0;115.2;7;7;12.982857142857142;8;8;14.4625
0;20;17;9085;0;130.2;6;6;15.75;6;6;13.0
0;18;1;9085;0;128.5;6;5;12.285714285714286;6;3;14.0
0;20;16;9500;0;95.0;7;6;13.755;8;7;13.571428571428571
0;18;17;9670;1;119.4;6;6;13.833333333333334;6;6;13.5
0;19;1;9500;0;123.5;7;0;0.0;8;0;0.0
0;18;1;9500;0;133.9;7;7;14.711111111111112;8;8;14.627777777777778
0;20;53;9085;0;145.2;11;11;14.615384615384617;9;9;13.7
0;18;1;9500;0;118.8;7;7;13.677142857142858;8;8;14.533333333333331
0;19;16;9085;1;123.4;5;5;13.166666666666666;5;5;12.8
0;19;17;9238;0;123.0;6;5;10.8;6;5;11.333333333333334
0;19;17;9130;0;118.4;5;3;12.0;5;5;12.833333333333334
0;18;1;9500;0;131.6;7;6;13.958333333333334;8;8;14.71875
0;19;17;9853;0;122.3;6;4;13.0;6;4;12.25
0;24;1;171;1;151.7;0;0;0.0;0;0;0.0
0;18;1;171;1;176.0;0;0;0.0;0;0;0.0
0;18;1;9500;1;133.0;8;7;14.0;8;7;14.0
0;18;1;9773;0;139.8;6;6;12.571428571428571;6;6;12.571428571428571
0;19;1;9773;0;119.6;6;4;12.0;6;3;11.333333333333334
0;35;39;8014;1;134.0;8;8;13.625;7;7;14.0
0;19;17;9147;0;132.0;5;4;12.5;5;4;10.0
0;28;7;9853;0;130.0;15;14;12.428571428571429;14;11;11.909090909090908
0;21;43;9500;0;141.4;7;7;13.3875;8;8;15.9
0;19;18;9500;1;128.9;7;6;12.648333333333332;8;8;12.205555555555556
0;19;5;9238;0;118.1;6;6;14.0;6;6;13.333333333333334
0;18;1;9085;0;130.6;5;5;12.8;5;5;11.857142857142858
0;18;1;9254;0;122.0;6;6;11.333333333333334;6;6;10.833333333333334
0;19;1;9500;0;123.0;7;0;0.0;8;0;0.0
0;20;1;9670;1;126.7;6;6;14.166666666666666;6;6;13.0
