Gender;Age at enrollment;Scholarship holder;Admission grade;Debtor;Curricular units 1st sem (enrolled);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade)
0;18;1;100.0;0;0;0;0.0;0;0;0.0
0;21;0;121.3;0;5;2;13.0;5;4;12.0
0;18;0;121.2;0;6;5;13.4;6;5;12.0
0;19;1;125.1;0;6;6;13.5;6;5;12.8
0;22;0;112.9;0;6;4;12.25;6;3;11.333.333.333.333.300
0;19;0;120.8;0;6;6;12.285.714.285.714.200;6;6;12.833.333.333.333.300
0;19;0;114.0;0;5;0;0.0;5;0;0.0
0;19;0;132.1;0;6;2;10.5;6;1;13.0
0;27;0;160.0;0;5;3;14.0;5;5;12.0
0;22;0;134.0;0;5;5;14.2;5;5;12.2
0;18;0;124.2;0;6;5;13.0;6;6;13.142.857.142.857.100
0;20;0;115.6;0;6;6;11.0;6;4;12.75
0;34;0;128.2;0;8;3;11.0;7;2;10.0
0;18;0;132.8;0;7;6;12.385.714.285.714.200;8;8;13.755.555.555.555.500
1;20;0;123.1;0;6;4;14.75;6;4;12.25
0;20;0;125.6;0;5;5;16.166.666.666.666.600;5;5;15.833.333.333.333.300
1;25;0;115.0;0;5;0;0.0;5;0;0.0
1;18;0;123.6;0;5;5;12.4;5;3;13.0
1;18;0;141.7;0;6;5;11.6;6;4;13.0
0;18;1;139.0;0;6;5;12.2;6;0;0.0
0;19;1;118.0;0;6;5;11.0;6;5;12.8
0;19;1;142.0;0;6;6;12.333.333.333.333.300;6;5;12.4
0;21;1;143.4;0;6;6;14.833.333.333.333.300;6;6;12.571.428.571.428.500
0;29;0;115.9;0;10;9;11.555.555.555.555.500;11;10;11.9
0;20;1;105.1;0;6;6;12.0;6;6;11.833.333.333.333.300
0;21;1;138.0;1;13;11;12.727.272.727.272.700;11;10;12.6
0;34;0;114.7;0;2;2;10.5;1;1;11.0
0;20;0;130.5;0;6;6;12.333.333.333.333.300;6;6;12.0
1;24;0;134.3;0;5;0;0.0;5;1;12.0
1;18;0;137.5;0;7;7;14.842.857.142.857.100;8;8;1.438.888.888.888.880
1;19;0;125.3;0;7;7;12.2;7;7;12.2
1;18;1;111.3;0;5;4;10.8;5;4;11.75
1;28;0;144.8;0;5;4;12.75;5;5;14.333.333.333.333.300
1;28;0;152.1;0;5;2;11.0;5;1;12.0
1;20;0;126.1;0;6;4;10.75;6;0;0.0
1;22;0;136.0;0;8;8;1.255.375;8;8;1.255.375
1;19;0;124.3;0;8;7;12.665.714.285.714.200;8;7;12.665.714.285.714.200
1;20;0;129.9;0;6;6;12.714.285.714.285.700;6;4;13.0
1;26;0;136.1;0;7;2;11.75;5;0;0.0
1;21;0;115.1;0;6;3;11.0;6;0;0.0
1;18;0;143.6;0;0;0;0.0;0;0;0.0
1;18;0;115.8;0;5;5;13.4;5;5;12.2
1;22;0;149.0;0;17;17;12.578.947.368.421.000;17;17;12.117.647.058.823.500
1;36;0;100.0;0;5;0;0.0;5;0;0.0
1;20;1;133.4;0;6;6;12.0;6;6;11.5
1;20;0;122.8;0;6;3;12.333.333.333.333.300;6;0;0.0
1;25;0;151.2;0;5;4;11.5;5;3;13.5
1;35;0;137.0;0;6;5;12.8;6;5;13.833.333.333.333.300
1;22;0;118.0;0;0;0;0.0;0;0;0.0
1;26;0;126.4;0;7;7;13.285.714.285.714.200;8;7;12.142.857.142.857.100
1;20;0;130.0;1;6;4;11.8;6;2;12.0
1;50;0;112.5;0;13;6;11.333.333.333.333.300;11;2;13.5
1;20;0;118.3;0;8;5;12.002;8;5;12.002
1;20;0;121.4;0;7;5;13.976.666.666.666.600;8;8;1.322.222.222.222.220
1;35;0;140.0;0;6;5;15.2;6;1;11.0
1;19;1;109.0;0;6;6;13.142.857.142.857.100;6;6;14.166.666.666.666.600
1;43;0;110.0;0;5;0;0.0;5;0;0.0
1;19;0;119.8;0;8;7;13.867.142.857.142.800;8;7;13.867.142.857.142.800
1;25;0;130.0;0;8;6;12.675;8;6;12.675
1;19;0;167.3;0;0;0;0.0;0;0;0.0
1;20;1;111.9;0;6;6;12.0;6;6;12.5
1;22;0;136.0;0;0;0;0.0;0;0;0.0
1;19;1;124.0;0;6;6;11.0;6;5;12.2
1;32;0;132.9;0;5;4;10.75;5;4;11.333.333.333.333.300
1;57;0;154.0;0;6;5;14.2;6;6;14.166.666.666.666.600
1;20;0;115.0;0;7;4;12.6;7;4;11.575
1;38;0;96.0;0;5;0;0.0;5;0;0.0
1;45;0;168.2;0;5;5;14.0;5;5;14.166.666.666.666.600
1;43;0;140.0;1;6;2;10.0;6;4;12.25
1;19;0;137.4;0;6;6;13.833.333.333.333.300;6;6;13.125
1;49;0;150.0;0;5;2;11.0;5;1;11.0
1;43;0;100.5;0;8;7;11.635.714.285.714.200;8;7;11.635.714.285.714.200
1;34;0;148.5;0;6;4;12.25;5;0;0.0
1;18;0;123.3;1;5;4;12.5;5;5;11.285.714.285.714.200
1;43;0;138.7;0;5;5;13.8;5;5;13.666.666.666.666.600
1;21;0;117.2;0;6;3;12.0;6;1;11.0
1;40;0;114.3;0;5;3;11.0;5;4;12.5
1;19;1;125.3;0;6;4;13.75;6;6;11.555.555.555.555.500
1;27;0;97.0;0;6;6;10.666.666.666.666.600;6;4;11.25
1;43;0;140.0;0;7;0;0.0;8;2;13.15
1;31;0;124.0;0;5;5;13.833.333.333.333.300;5;5;15.4
1;26;0;140.0;1;6;0;0.0;6;0;0.0
1;34;0;127.0;0;5;5;15.8;5;5;16.8
1;30;0;110.0;0;14;12;1.252.608.695.652.170;14;12;1.252.608.695.652.170
1;36;0;170.0;0;7;6;12.783.333.333.333.300;8;0;0.0
1;46;0;120.0;1;5;0;0.0;5;1;10.0
1;22;0;130.0;0;5;3;13.0;5;3;10.666.666.666.666.600
1;27;0;130.0;0;6;0;0.0;6;0;0.0
1;20;0;122.5;0;5;5;10.8;5;3;12.0
1;20;0;115.7;0;5;5;11.0;5;3;10.0
1;31;0;120.0;1;4;0;0.0;5;0;0.0
1;20;0;166.0;1;5;0;0.0;5;0;0.0
1;21;0;132.8;0;6;2;12.0;6;0;0.0
1;21;0;100.0;0;5;4;10.75;5;2;11.0
1;19;0;121.8;0;5;5;11.6;5;4;13.5
1;20;1;109.5;0;5;5;11.8;5;4;11.6
1;18;0;138.3;0;6;6;16.0;6;6;15.166.666.666.666.600
1;18;1;131.6;0;6;6;12.666.666.666.666.600;6;6;11.5
1;30;0;125.3;1;7;4;14.4;7;6;13.5
1;34;0;101.5;1;6;0;0.0;6;0;0.0
1;21;0;109.1;1;6;4;12.25;6;4;13.4
1;20;0;123.9;0;7;5;12.6;9;8;12.75
1;18;0;143.0;0;8;7;13.4;8;7;13.4
1;21;0;126.3;1;0;0;0.0;0;0;0.0
1;26;0;113.3;0;6;1;10.0;6;0;0.0
1;20;0;119.9;1;5;0;0.0;5;0;0.0
1;25;0;140.0;0;6;3;11.25;6;4;11.2
1;19;0;108.0;0;5;0;0.0;5;0;0.0
1;24;0;100.0;0;5;3;10.666.666.666.666.600;5;1;14.0
1;20;0;132.4;0;5;4;11.75;5;5;13.4
1;20;0;137.1;0;5;0;0.0;5;0;0.0
0;18;0;138.1;0;6;6;12.666.666.666.666.600;6;6;14.125
0;25;0;130.0;0;7;7;11.95;8;7;12.042.857.142.857.100
0;22;0;109.7;0;6;5;14.0;6;6;15.666.666.666.666.600
0;41;0;128.2;0;6;0;0.0;6;0;0.0
0;19;1;117.8;1;5;2;11.5;5;0;0.0
0;21;0;150.0;0;6;6;12.0;6;5;12.8
0;30;0;160.0;1;6;6;16.428.571.428.571.400;6;6;16.666.666.666.666.600
0;21;1;104.5;0;7;5;13.336.000.000.000.000;8;7;13.207.142.857.142.800
0;26;1;112.8;0;7;0;0.0;8;0;0.0
0;21;0;100.0;0;7;7;14.666.666.666.666.600;6;6;14.0
0;18;0;132.5;0;8;7;14.115.714.285.714.200;8;7;14.115.714.285.714.200
0;19;1;123.3;0;6;6;14.857.142.857.142.800;6;6;1.311.111.111.111.110
0;18;1;128.9;0;6;6;13.833.333.333.333.300;6;6;13.714.285.714.285.700
0;19;0;128.3;0;5;3;11.0;5;4;11.75
0;21;0;100.0;0;6;4;11.75;6;3;13.666.666.666.666.600
0;18;1;120.1;0;5;2;10.0;5;2;12.0
0;24;1;160.0;0;8;6;12.415;8;6;12.415
0;21;0;123.0;0;5;1;11.0;5;2;10.5
0;23;0;150.0;0;6;5;14.428.571.428.571.400;6;6;13.428.571.428.571.400
0;18;1;124.0;0;8;7;14.312.857.142.857.100;8;7;14.312.857.142.857.100
0;26;0;120.0;0;6;6;15.428.571.428.571.400;6;5;14.5
0;20;0;120.4;0;5;4;12.0;5;5;13.4
0;18;0;131.6;0;6;6;13.833.333.333.333.300;6;6;13.714.285.714.285.700
0;20;0;104.2;0;6;6;12.166.666.666.666.600;6;6;12.142.857.142.857.100
0;20;0;122.0;0;8;7;14.014.285.714.285.700;8;7;14.014.285.714.285.700
0;18;0;110.7;0;6;2;10.333.333.333.333.300;6;3;13.333.333.333.333.300
0;22;1;121.7;0;6;5;13.2;6;5;13.6
0;20;0;126.0;1;7;6;15.4;7;6;15.4
0;19;1;128.4;0;7;7;13.385.714.285.714.200;8;8;15.925
0;18;0;134.9;1;6;6;10.857.142.857.142.800;6;4;11.0
0;18;0;143.9;0;5;5;11.333.333.333.333.300;5;5;12.0
0;19;1;145.0;0;5;4;14.5;5;5;13.6
0;19;1;132.0;0;6;6;14.166.666.666.666.600;6;6;12.375
0;24;0;136.1;0;6;6;12.833.333.333.333.300;6;6;12.0
0;21;0;138.9;0;6;6;13.333.333.333.333.300;6;6;14.5
0;20;1;102.0;0;6;6;13.666.666.666.666.600;6;6;14.571.428.571.428.500
0;28;1;123.0;1;6;6;10.833.333.333.333.300;6;5;11.0
0;21;0;137.5;0;6;6;13.428.571.428.571.400;6;6;13.142.857.142.857.100
1;20;0;102.2;1;7;7;12.401.428.571.428.500;8;6;11.808.333.333.333.300
1;36;0;105.3;0;6;0;0.0;6;0;0.0
1;42;0;130.0;0;4;0;0.0;5;0;0.0
1;47;0;122.5;0;5;4;11.5;5;5;11.6
1;25;0;112.0;0;5;0;0.0;5;0;0.0
1;25;1;110.0;0;6;6;14.142.857.142.857.100;6;6;13.5
1;48;0;149.5;0;6;0;0.0;5;0;0.0
1;32;1;141.0;0;10;10;13.8;10;10;12.8
1;38;0;130.0;0;10;10;13.6;10;5;13.6
1;37;0;130.0;0;16;15;11.733.333.333.333.300;11;9;1.188.888.888.888.880
1;26;0;104.0;0;5;1;10.0;5;1;10.0
1;23;0;110.0;0;6;0;0.0;6;0;0.0
1;23;0;120.0;0;6;0;0.0;6;0;0.0
1;20;0;130.0;0;6;4;10.8;6;4;12.0
1;26;0;127.0;0;7;6;13.046.666.666.666.600;8;7;1.330.625
0;45;0;100.0;0;9;8;11.0;7;6;10.833.333.333.333.300
0;26;1;111.0;0;6;3;12.333.333.333.333.300;6;3;11.666.666.666.666.600
0;26;0;130.0;0;11;10;11.8;7;7;13.285.714.285.714.200
0;25;0;130.1;0;5;3;11.0;5;3;11.25
0;18;0;127.5;0;8;8;13.11;8;8;13.11
0;27;0;130.0;0;8;7;14.414.285.714.285.700;8;7;14.414.285.714.285.700
0;24;0;115.0;0;5;0;0.0;5;0;0.0
0;20;0;126.8;0;5;5;12.333.333.333.333.300;5;5;12.2
0;18;1;116.7;0;7;0;0.0;7;1;10.0
0;18;1;128.5;0;7;7;14.1;8;8;133.125
0;18;0;127.5;0;8;8;13.045;8;8;13.045
1;19;0;117.5;0;8;5;12.858;8;5;12.858
0;19;1;148.8;0;8;8;142.525;8;8;142.525
0;19;1;120.2;0;7;5;14.06;7;7;11.242.857.142.857.100
0;18;0;127.3;0;8;7;15.075.714.285.714.200;8;7;15.075.714.285.714.200
0;18;1;136.1;0;0;0;0.0;0;0;0.0
0;19;0;122.4;0;5;4;13.75;6;5;12.6
0;23;0;130.0;0;17;17;13.15;12;12;13.214.285.714.285.700
0;21;1;121.7;0;6;5;12.333.333.333.333.300;6;5;11.8
0;18;1;122.7;0;7;7;13.778.571.428.571.400;8;8;13.122.222.222.222.200
0;20;0;129.2;1;6;3;10.333.333.333.333.300;6;1;11.0
0;23;0;105.0;0;6;3;11.333.333.333.333.300;6;2;11.0
0;20;0;129.9;0;6;5;13.2;6;6;12.666.666.666.666.600
0;18;1;136.3;0;6;6;13.571.428.571.428.500;6;6;12.375
0;29;0;114.9;0;11;11;12.75;7;7;13.428.571.428.571.400
1;28;0;102.0;0;6;3;13.0;6;1;12.0
1;19;0;111.3;0;5;3;11.333.333.333.333.300;5;4;11.0
1;24;0;130.9;1;6;0;0.0;6;0;0.0
1;33;1;100.0;1;0;0;0.0;0;0;0.0
1;19;0;112.9;0;5;2;12.5;5;1;11.0
1;19;0;112.7;0;6;6;14.857.142.857.142.800;6;6;14.142.857.142.857.100
1;37;0;143.0;0;9;8;12.0;7;7;11.571.428.571.428.500
1;18;1;155.1;1;0;0;0.0;0;0;0.0
1;29;0;127.6;0;5;0;0.0;5;0;0.0
1;37;0;146.6;0;7;7;12.828.571.428.571.400;8;8;126.875
1;36;0;141.0;0;7;0;0.0;8;0;0.0
1;19;0;120.6;0;6;6;13.333.333.333.333.300;6;5;14.0
1;33;1;110.0;0;14;14;13.072.857.142.857.100;14;14;13.072.857.142.857.100
1;34;0;108.6;0;7;5;12.0;7;3;11.0
0;18;0;134.9;0;6;6;15.5;6;6;16.0
0;20;0;120.0;0;6;0;0.0;6;0;0.0
0;19;1;141.3;0;6;6;14.714.285.714.285.700;6;6;15.166.666.666.666.600
0;20;0;135.6;0;6;6;16.714.285.714.285.700;6;6;15.333.333.333.333.300
0;19;1;121.5;0;6;6;10.857.142.857.142.800;6;6;11.666.666.666.666.600
0;19;0;125.0;0;7;6;11.658.333.333.333.300;8;6;12.416.666.666.666.600
0;22;1;119.1;0;6;5;11.6;6;6;12.0
0;18;0;126.6;0;6;6;14.625;6;6;14.142.857.142.857.100
0;18;1;116.7;0;6;6;12.166.666.666.666.600;6;6;12.666.666.666.666.600
0;19;0;120.1;0;7;4;13.375;7;6;12.116.666.666.666.600
0;19;1;124.9;0;6;6;12.5;6;6;12.833.333.333.333.300
0;31;0;114.0;1;7;5;12.56;7;5;12.56
0;18;0;131.1;0;7;7;13.19;8;8;1.423.125
0;19;1;129.3;1;6;3;11.0;6;4;11.25
0;18;0;129.7;0;0;0;0.0;0;0;0.0
0;19;1;120.8;0;6;5;11.6;6;6;11.714.285.714.285.700
0;19;0;135.0;0;7;6;14.266.666.666.666.600;7;6;14.266.666.666.666.600
0;19;1;117.8;0;5;4;11.0;5;4;13.857.142.857.142.800
0;30;0;130.0;0;10;9;12.666.666.666.666.600;7;7;12.428.571.428.571.400
0;18;0;117.6;0;6;0;0.0;6;3;11.0
0;18;0;130.8;0;8;7;12.771.428.571.428.500;8;7;12.771.428.571.428.500
0;21;0;111.9;0;5;0;0.0;5;0;0.0
0;19;1;145.9;0;6;6;15.5;6;6;13.571.428.571.428.500
0;19;1;109.1;0;6;6;13.285.714.285.714.200;6;5;14.6
0;19;0;120.3;0;7;5;11.716.666.666.666.600;7;5;13.7
0;19;0;113.5;0;6;6;11.333.333.333.333.300;6;4;13.75
0;19;1;135.4;0;6;6;13.333.333.333.333.300;6;5;13.4
0;39;1;130.2;0;5;4;12.333.333.333.333.300;5;2;10.0
0;18;0;136.4;0;6;6;12.333.333.333.333.300;6;6;12.833.333.333.333.300
0;20;0;126.9;0;0;0;0.0;0;0;0.0
0;19;0;119.8;0;5;5;12.6;5;4;11.6
0;18;0;124.4;0;5;5;12.6;5;4;11.0
0;34;0;120.0;1;6;6;14.333.333.333.333.300;6;6;12.833.333.333.333.300
0;22;0;111.8;0;5;3;12.0;5;2;11.0
0;24;0;130.0;0;6;6;14.857.142.857.142.800;6;5;13.6
0;34;0;138.0;0;15;12;11.916.666.666.666.600;13;11;13.181.818.181.818.100
0;46;0;114.6;0;5;0;0.0;5;0;0.0
0;50;0;108.0;0;5;3;13.333.333.333.333.300;5;5;12.2
0;37;0;140.0;0;5;0;0.0;5;0;0.0
0;18;0;134.7;0;6;6;17.0;6;6;15.5
0;25;1;110.0;0;6;3;11.666.666.666.666.600;6;2;11.333.333.333.333.300
0;46;0;104.8;0;19;19;12.210.526.315.789.400;13;13;11.384.615.384.615.300
0;30;1;126.5;0;6;6;13.0;6;5;12.857.142.857.142.800
0;37;0;118.1;1;5;0;0.0;5;0;0.0
0;50;0;119.9;0;5;2;10.5;5;3;11.0
0;20;0;160.0;0;6;6;13.571.428.571.428.500;6;6;12.714.285.714.285.700
0;39;0;100.5;0;3;1;14.0;2;0;0.0
0;53;0;110.0;0;5;0;0.0;4;0;0.0
0;54;0;100.0;0;15;13;12.461.538.461.538.400;13;10;11.1
0;19;0;140.0;0;6;4;14.4;6;5;13.0
0;20;0;109.0;0;6;0;0.0;6;0;0.0
0;18;0;120.9;1;6;6;14.333.333.333.333.300;6;6;14.166.666.666.666.600
0;21;0;125.8;1;13;11;11.909.090.909.090.900;11;11;10.727.272.727.272.700
0;18;0;161.2;0;6;6;13.714.285.714.285.700;6;6;14.375
0;19;0;122.0;1;7;0;0.0;8;0;0.0
0;18;1;127.9;0;7;5;13.46;7;7;122.375
0;19;0;135.8;0;6;6;15.0;6;6;13.333.333.333.333.300
0;18;1;149.7;0;0;0;0.0;0;0;0.0
0;19;0;137.3;0;6;5;13.4;6;5;12.8
0;48;0;106.0;0;6;5;13.0;6;4;12.5
0;34;0;110.0;1;6;4;11.25;6;4;13.75
0;18;0;146.4;0;5;5;12.6;5;5;11.6
0;50;0;121.0;0;6;6;12.666.666.666.666.600;6;6;11.833.333.333.333.300
0;41;0;125.2;1;21;21;12.333.333.333.333.300;19;19;12.105.263.157.894.700
0;22;1;119.6;0;6;5;12.0;6;5;11.0
0;43;0;142.8;0;5;5;16.4;5;5;16.6
0;50;0;123.5;0;1;0;0.0;6;0;0.0
0;60;0;100.0;0;6;6;12.75;6;4;14.75
0;41;0;140.0;0;5;4;14.5;5;5;13.0
0;47;0;150.3;0;5;5;14.8;5;5;14.4
0;22;0;128.2;0;17;17;1.036.842.105.263.150;17;17;11.5
0;41;0;114.3;0;7;0;0.0;8;0;0.0
0;28;0;117.3;0;10;6;10.666.666.666.666.600;10;9;11.333.333.333.333.300
0;32;0;120.0;0;15;13;12.692.307.692.307.600;15;13;12.384.615.384.615.300
0;50;0;110.7;0;5;0;0.0;5;0;0.0
0;53;0;118.0;0;15;15;11.8;13;12;11.666.666.666.666.600
0;54;0;169.2;1;7;0;0.0;5;0;0.0
0;49;0;106.8;0;6;5;12.333.333.333.333.300;6;4;11.5
0;34;0;100.0;0;12;11;13.0;13;8;11.875
0;45;0;144.5;0;6;4;12.5;6;3;11.666.666.666.666.600
0;47;1;134.5;0;6;5;12.2;6;4;11.25
0;22;0;114.3;0;10;8;11.0;7;5;11.2
0;33;0;113.4;0;5;1;10.0;5;2;12.0
0;43;1;128.0;0;6;6;12.333.333.333.333.300;6;6;11.5
0;54;0;120.0;0;13;13;14.307.692.307.692.300;12;12;1.523.076.923.076.920
0;39;0;147.5;0;11;11;14.454.545.454.545.400;8;8;13.5
0;39;0;120.7;0;5;5;11.0;5;5;13.2
0;18;1;153.7;0;6;6;13.142.857.142.857.100;6;6;12.833.333.333.333.300
0;19;1;121.9;0;6;6;13.75;6;6;11.857.142.857.142.800
0;18;1;119.4;0;6;6;14.0;6;5;13.8
0;44;0;157.8;0;8;8;13.75;6;6;12.5
0;27;0;154.0;0;5;0;0.0;5;0;0.0
0;18;1;135.9;0;6;6;13.166.666.666.666.600;6;6;12.428.571.428.571.400
0;45;0;130.0;0;12;9;12.444.444.444.444.400;7;6;12.0
0;20;0;118.9;0;6;6;12.666.666.666.666.600;6;5;13.0
0;40;0;152.4;0;6;6;11.333.333.333.333.300;6;6;10.5
0;40;0;147.8;0;5;4;11.25;5;5;12.0
0;18;0;100.0;0;7;7;136.125;8;8;14.575
0;21;0;129.0;0;8;7;12.414.285.714.285.700;8;7;12.414.285.714.285.700
0;20;0;148.9;0;0;0;0.0;0;0;0.0
0;36;0;120.0;0;12;11;11.5;12;12;114.375
0;27;0;170.0;0;5;0;0.0;6;0;0.0
0;32;0;130.0;0;7;7;11.0;8;8;13.125
0;18;1;119.2;0;6;6;14.0;6;6;13.5
0;37;0;129.0;0;6;4;12.0;6;3;12.0
0;19;0;132.5;0;6;6;12.5;6;6;12.5
0;41;1;115.0;0;6;6;11.333.333.333.333.300;6;6;11.333.333.333.333.300
0;18;1;128.0;0;7;6;14.066.666.666.666.600;7;6;14.066.666.666.666.600
0;21;0;125.1;0;9;8;13.555.555.555.555.500;7;7;13.571.428.571.428.500
0;23;0;140.0;1;6;5;11.6;6;4;12.25
0;18;0;120.9;0;6;0;0.0;6;0;0.0
0;18;0;135.3;0;8;8;1.327.625;8;8;1.327.625
0;21;0;125.2;0;6;0;0.0;6;0;0.0
0;19;0;135.7;0;6;6;14.375;6;6;14.75
0;47;0;110.0;0;5;0;0.0;5;0;0.0
0;48;1;119.0;0;6;6;10.666.666.666.666.600;6;5;11.8
0;39;0;110.0;0;13;12;13.416.666.666.666.600;10;10;14.5
0;19;0;115.2;0;7;6;1.297.166.666.666.660;8;7;12.321.428.571.428.500
0;38;0;112.9;0;15;14;10.928.571.428.571.400;14;12;11.833.333.333.333.300
0;27;0;119.4;1;6;0;0.0;6;0;0.0
0;18;1;152.9;0;0;0;0.0;0;0;0.0
0;34;0;117.5;0;6;4;13.25;6;0;0.0
0;48;0;98.5;0;6;6;11.333.333.333.333.300;6;5;12.4
0;25;0;108.0;0;5;1;11.0;5;0;0.0
0;32;1;120.0;0;8;7;12.757.142.857.142.800;8;7;12.757.142.857.142.800
0;18;1;150.2;0;6;6;14.5;6;6;14.666.666.666.666.600
0;20;0;139.2;1;6;6;13.833.333.333.333.300;6;6;14.571.428.571.428.500
0;20;0;130.0;0;5;4;11.25;5;5;10.4
0;20;0;115.7;0;0;0;0.0;0;0;0.0
0;19;0;127.0;0;8;1;13.67;8;1;13.67
0;39;0;118.1;0;5;0;0.0;5;2;12.5
0;29;0;119.1;1;5;1;13.0;5;0;0.0
0;36;0;111.9;1;5;0;0.0;5;0;0.0
0;18;0;130.5;0;8;7;11.971.428.571.428.500;8;7;11.971.428.571.428.500
0;51;0;135.0;0;6;0;0.0;6;0;0.0
0;23;0;130.0;1;6;1;16.0;6;4;12.25
0;21;0;150.0;0;6;0;0.0;6;0;0.0
0;28;0;150.2;0;6;4;12.75;5;0;0.0
0;34;0;127.1;0;5;4;11.0;5;4;10.75
0;41;0;107.5;0;2;0;0.0;6;0;0.0
0;43;1;130.0;0;6;5;12.2;6;6;12.333.333.333.333.300
0;28;0;152.8;0;7;7;12.428.571.428.571.400;8;8;12.3
0;19;1;160.1;0;12;12;14.5;11;11;13.583.333.333.333.300
0;26;0;140.0;0;12;6;13.0;12;11;13.833.333.333.333.300
0;18;0;110.7;0;7;7;11.714.285.714.285.700;8;8;12.75
0;45;0;138.3;0;7;4;10.25;7;3;13.0
0;19;0;150.0;0;6;0;0.0;6;0;0.0
0;20;0;112.3;0;6;6;12.375;6;6;13.142.857.142.857.100
0;18;0;122.0;0;6;6;12.666.666.666.666.600;6;6;12.0
0;27;0;141.7;0;6;3;10.5;6;1;12.0
0;20;0;118.4;0;6;6;14.125;6;5;12.6
0;18;0;128.7;0;6;6;14.666.666.666.666.600;6;6;13.833.333.333.333.300
0;35;0;100.0;0;5;5;11.4;5;3;12.333.333.333.333.300
0;26;0;100.8;0;0;0;0.0;0;0;0.0
0;39;1;125.5;0;6;6;14.0;6;5;14.8
0;18;0;124.0;0;0;0;0.0;0;0;0.0
0;36;0;130.0;0;7;0;0.0;7;0;0.0
0;38;0;160.5;0;11;11;12.636.363.636.363.600;8;8;11.0
0;45;0;100.0;0;6;3;12.333.333.333.333.300;6;2;11.0
0;62;0;103.0;0;6;6;15.0;6;6;12.833.333.333.333.300
0;20;1;103.0;0;6;4;11.75;6;6;12.666.666.666.666.600
0;18;0;131.5;0;8;7;1.413.714.285.714.280;8;7;1.413.714.285.714.280
0;18;0;121.4;0;6;2;12.0;6;1;11.0
0;23;0;137.3;0;5;5;10.8;5;4;11.5
0;19;1;138.4;1;6;6;13.285.714.285.714.200;6;6;12.5
0;19;1;131.1;1;5;5;13.6;5;5;12.6
0;18;0;100.0;0;7;7;13.55;8;8;141.875
0;18;0;133.0;0;8;0;0.0;8;0;0.0
0;41;0;100.0;0;6;4;13.5;6;6;11.166.666.666.666.600
0;51;1;159.0;0;6;5;11.6;6;5;14.2
0;24;0;120.6;0;10;10;12.5;7;4;12.6
0;25;0;134.0;0;5;1;11.0;5;2;12.666.666.666.666.600
0;18;0;139.4;0;5;3;12.0;5;4;13.0
0;20;0;116.5;0;5;4;11.6;5;3;12.333.333.333.333.300
0;19;0;113.9;0;0;0;0.0;0;0;0.0
0;41;0;130.0;0;10;10;14.636.363.636.363.600;10;10;14.6
0;19;1;129.9;0;6;6;13.0;6;6;12.166.666.666.666.600
0;28;0;133.7;0;18;14;12.785.714.285.714.200;17;16;13.875
0;21;0;124.8;0;6;6;14.5;6;5;12.0
0;22;0;133.6;0;5;4;14.6;5;4;12.75
0;18;0;133.5;0;6;6;12.5;6;6;12.166.666.666.666.600
0;19;1;128.0;0;6;6;14.0;6;6;13.125
0;19;1;127.2;0;7;7;13.801.428.571.428.500;8;8;14.575
0;25;0;150.0;1;6;6;14.428.571.428.571.400;6;6;13.666.666.666.666.600
0;18;1;127.8;0;7;6;14.35;7;6;14.35
0;19;0;125.2;0;6;6;14.333.333.333.333.300;6;6;13.5
0;20;0;110.0;0;6;4;12.25;6;4;11.5
0;46;0;100.0;0;6;6;13.333.333.333.333.300;6;6;11.833.333.333.333.300
0;19;0;151.4;0;12;12;13.0;11;11;13.25
0;18;0;125.1;0;6;4;11.75;6;5;11.2
0;18;1;163.3;0;6;6;14.5;6;4;13.0
0;19;1;118.0;0;8;7;11.82;8;7;11.82
0;20;0;140.2;0;6;0;0.0;6;0;0.0
0;38;1;128.5;0;6;5;12.4;6;6;12.666.666.666.666.600
0;18;0;131.5;0;6;6;12.571.428.571.428.500;6;6;11.857.142.857.142.800
0;18;1;132.6;0;7;7;13.857.142.857.142.800;8;8;14.9
0;18;0;122.1;0;6;5;11.833.333.333.333.300;6;5;13.8
0;20;0;112.0;0;5;4;11.0;5;4;11.5
0;19;0;133.0;0;6;6;14.666.666.666.666.600;6;6;13.666.666.666.666.600
0;37;0;127.0;0;4;0;0.0;5;0;0.0
0;24;0;130.0;0;8;7;12.714.285.714.285.700;8;7;12.714.285.714.285.700
0;19;0;136.4;0;7;7;13.422.222.222.222.200;8;7;1.218.888.888.888.880
0;19;1;129.0;0;6;6;14.0;6;5;12.2
0;19;1;119.0;0;7;7;12.142.857.142.857.100;8;8;13.375
0;18;1;128.0;1;5;5;12.8;5;5;13.0
0;18;1;117.1;0;7;7;14.572.857.142.857.100;8;8;14.955.555.555.555.500
0;18;0;136.3;0;5;4;11.25;5;4;11.0
0;19;1;124.6;0;5;2;10.0;5;4;11.75
0;18;0;130.7;0;6;5;14.4;6;4;14.6
0;20;0;115.2;0;7;7;12.982.857.142.857.100;8;8;144.625
0;20;0;130.2;0;6;6;15.75;6;6;13.0
0;18;0;128.5;0;6;5;12.285.714.285.714.200;6;3;14.0
0;20;0;95.0;0;7;6;13.755;8;7;13.571.428.571.428.500
0;18;1;119.4;0;6;6;13.833.333.333.333.300;6;6;13.5
0;19;0;123.5;0;7;0;0.0;8;0;0.0
